0,1,2
0.03036356,0.03180957,0.17022204
0.03036356,0.03180957,0.17022204
0.03036356,0.03180957,0.17022204
0.03036356,0.03180957,0.17022204
0.035393953,0.037079453,0.16770339
0.04042411,0.04234922,0.16518521
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.19244456
0.045454502,0.047619104,0.19244456
0.045454502,0.047619104,0.19244456
0.045454502,0.047619104,0.19244456
0.045454502,0.047619104,0.19244456
0.045454502,0.047619104,0.19244456
0.045454502,0.047619104,0.19244456
0.045454502,0.047619104,0.19244456
0.045454502,0.047619104,0.19244456
0.045454502,0.047619104,0.19244456
0.045454502,0.047619104,0.19244456
0.045454502,0.047619104,0.18251872
0.045454502,0.047619104,0.1725924
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.19244456
0.045454502,0.047619104,0.19244456
0.045454502,0.047619104,0.19244456
0.045454502,0.047619104,0.19244456
0.045454502,0.047619104,0.18251872
0.045454502,0.047619104,0.1725924
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.19244456
0.045454502,0.047619104,0.18251872
0.045454502,0.047619104,0.1725924
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.07942867,0.16266656
0.03787875,0.052952528,0.1688888
0.03030324,0.026476264,0.17511106
0.022727251,0.0,0.1813333
0.022727251,0.0,0.1813333
0.022727251,0.0,0.1813333
0.022727251,0.0,0.1813333
0.022727251,0.0,0.1813333
0.03030324,0.015872955,0.17511106
0.03787875,0.03174615,0.1688888
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.045454502,0.047619104,0.16266656
0.03787875,0.03174615,0.1688888
0.03030324,0.015872955,0.17511106
0.022727251,0.0,0.1813333
0.022727251,0.0,0.1813333
0.022727251,0.0,0.22577786
0.022727251,0.0,0.22577786
0.022727251,0.0,0.22577786
0.03030324,0.015872955,0.19496322
0.03787875,0.03174615,0.16414809
0.045454502,0.047619104,0.13333344
0.045454502,0.047619104,0.13333344
0.045454502,0.047619104,0.13333344
0.045454502,0.047619104,0.13333344
0.045454502,0.047619104,0.13333344
0.045454502,0.047619104,0.13333344
0.045454502,0.047619104,0.13333344
0.045454502,0.047619104,0.13333344
0.015090942,0.015809536,0.20711112
0.015090942,0.015809536,0.20711112
0.015090942,0.03180957,0.20711112
0.015090942,0.03180957,0.20711112
0.025212288,0.037079453,0.20711112
0.035333395,0.04234922,0.20711112
0.045454502,0.047619104,0.20711112
0.03036356,0.015809536,0.20711112
0.03036356,0.015809536,0.20711112
0.03036356,0.015809536,0.20711112
0.03036356,0.015809536,0.20711112
0.035393953,0.026412845,0.20711112
0.04042411,0.037015796,0.20711112
0.045454502,0.047619104,0.20711112
0.045454502,0.015809536,0.20711112
0.03036356,0.015809536,0.20711112
0.03036356,0.015809536,0.20711112
0.03036356,0.015809536,0.20711112
0.035393953,0.026412845,0.20711112
0.04042411,0.037015796,0.20711112
0.045454502,0.047619104,0.20711112
0.045454502,0.047619104,0.20711112
0.045454502,0.015809536,0.20711112
0.045454502,0.015809536,0.20711112
0.045454502,0.015809536,0.20711112
0.045454502,0.026412845,0.20711112
0.045454502,0.037015796,0.20711112
0.045454502,0.047619104,0.20711112
0.045454502,0.015809536,0.20711112
0.060545444,0.015809536,0.20711112
0.060545444,0.015809536,0.20711112
0.045454502,0.015809536,0.20711112
0.045454502,0.02114284,0.20711112
0.045454502,0.026476264,0.20711112
0.045454502,0.03180957,0.20711112
0.045454502,0.03180957,0.20711112
0.045454502,0.03180957,0.20711112
0.045454502,0.03180957,0.20711112
0.045454502,0.03180957,0.20711112
0.045454502,0.037079453,0.20711112
0.045454502,0.04234922,0.20711112
0.045454502,0.047619104,0.20711112
0.060545444,0.09523821,0.20711112
0.060545444,0.09523821,0.23688865
0.060545444,0.09523821,0.23688865
0.0758183,0.09523821,0.23688865
0.0758183,0.09523821,0.23688865
0.0758183,0.09523821,0.23688865
0.0758183,0.09523821,0.23688865
0.0758183,0.09523821,0.23688865
0.0758183,0.09523821,0.23688865
0.0758183,0.09523821,0.23688865
0.0758183,0.09523821,0.23688865
0.0758183,0.09523821,0.23688865
0.0758183,0.09523821,0.23688865
0.0758183,0.09523821,0.23688865
0.0758183,0.09523821,0.23688865
0.0758183,0.09523821,0.23688865
0.0758183,0.09523821,0.23688865
0.0758183,0.09523821,0.23688865
0.0758183,0.09523821,0.23807406
0.0758183,0.09523821,0.239259
0.0758183,0.09523821,0.24044442
0.0758183,0.09523821,0.24044442
0.0758183,0.09523821,0.24044442
0.0758183,0.09523821,0.24044442
0.0758183,0.09523821,0.24044442
0.0758183,0.09523821,0.24044442
0.0758183,0.09523821,0.24044442
0.0758183,0.09523821,0.24044442
0.0758183,0.07942867,0.23688865
0.0758183,0.07942867,0.23688865
0.0758183,0.07942867,0.23688865
0.0758183,0.07942867,0.23688865
0.0758183,0.08469844,0.23807406
0.0758183,0.089968204,0.239259
0.0758183,0.09523821,0.24044442
0.0758183,0.07942867,0.23688865
0.0758183,0.07942867,0.23688865
0.0758183,0.07942867,0.23688865
0.0758183,0.07942867,0.23688865
0.0758183,0.08469844,0.23688865
0.0758183,0.089968204,0.23688865
0.0758183,0.09523821,0.23688865
0.060545444,0.07942867,0.23688865
0.060545444,0.07942867,0.23688865
0.060545444,0.07942867,0.23688865
0.060545444,0.07942867,0.23688865
0.060545444,0.07942867,0.23807406
0.060545444,0.07942867,0.239259
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.24044442
0.060545444,0.07942867,0.19599986
0.060545444,0.07942867,0.19599986
0.060545444,0.07942867,0.1973331
0.060545444,0.07942867,0.19866681
0.060545444,0.07942867,0.20000005
0.060545444,0.07942867,0.20000005
0.060545444,0.07942867,0.20000005
0.060545444,0.07942867,0.20000005
0.060545444,0.07942867,0.20000005
0.060545444,0.07942867,0.20000005
0.060545444,0.07942867,0.20000005
0.060545444,0.07942867,0.20000005
0.0758183,0.09523821,0.27377772
0.0758183,0.09523821,0.27377772
0.0758183,0.09523821,0.27377772
0.060545444,0.09523821,0.3111112
0.060545444,0.089968204,0.27407432
0.060545444,0.08469844,0.23703694
0.060545444,0.07942867,0.20000005
0.060545444,0.07942867,0.20000005
0.060545444,0.07942867,0.20000005
0.060545444,0.07942867,0.20000005
0.060545444,0.07942867,0.20000005
0.060545444,0.07942867,0.20000005
0.060545444,0.07942867,0.20000005
0.060545444,0.07942867,0.20000005
0.060545444,0.07942867,0.19599986
0.0758183,0.07942867,0.19599986
0.0758183,0.07942867,0.19599986
0.0758183,0.07942867,0.19599986
0.07072735,0.07942867,0.1973331
0.0656364,0.07942867,0.19866681
0.060545444,0.07942867,0.20000005
0.060545444,0.07942867,0.19599986
0.0758183,0.07942867,0.19599986
0.0758183,0.07942867,0.19599986
0.0758183,0.07942867,0.19599986
0.07072735,0.07942867,0.1973331
0.0656364,0.07942867,0.19866681
0.060545444,0.07942867,0.20000005
0.060545444,0.07942867,0.20000005
0.0758183,0.07942867,0.19599986
0.0758183,0.07942867,0.19599986
0.0758183,0.07942867,0.19599986
0.07072735,0.07942867,0.1973331
0.0656364,0.07942867,0.19866681
0.060545444,0.07942867,0.20000005
0.060545444,0.07942867,0.20000005
0.0758183,0.07942867,0.19599986
0.0758183,0.07942867,0.19599986
0.0758183,0.07942867,0.19599986
0.07072735,0.08469844,0.19599986
0.0656364,0.089968204,0.19599986
0.060545444,0.09523821,0.19599986
0.060545444,0.09523821,0.19599986
0.060545444,0.09523821,0.19599986
0.060545444,0.09523821,0.19599986
0.060545444,0.09523821,0.19599986
0.0656364,0.100507975,0.22074103
0.07072735,0.10577774,0.24548125
0.0758183,0.111047745,0.27022243
0.0758183,0.111047745,0.27022243
0.0758183,0.111047745,0.27022243
0.0758183,0.111047745,0.27022243
0.0758183,0.111047745,0.27022243
0.0758183,0.111047745,0.27022243
0.0758183,0.111047745,0.27022243
0.0758183,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.08587885,0.111047745,0.27022243
0.080848694,0.111047745,0.27022243
0.0758183,0.111047745,0.27022243
0.0758183,0.111047745,0.27022243
0.0758183,0.111047745,0.27022243
0.0758183,0.111047745,0.27022243
0.0758183,0.111047745,0.27022243
0.080848694,0.111047745,0.27022243
0.08587885,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.10476184,0.27022243
0.090909004,0.10685706,0.27022243
0.090909004,0.10895252,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.12704754,0.27377772
0.090909004,0.12704754,0.27377772
0.090909004,0.12704754,0.27377772
0.090909004,0.12704754,0.27377772
0.090909004,0.12171435,0.2725923
0.090909004,0.11638093,0.27140737
0.090909004,0.111047745,0.27022243
0.090909004,0.12704754,0.27377772
0.090909004,0.12704754,0.27377772
0.090909004,0.12704754,0.27377772
0.090909004,0.12704754,0.27377772
0.090909004,0.10266662,0.2725923
0.090909004,0.078285694,0.27140737
0.090909004,0.05390477,0.27022243
0.090909004,0.12704754,0.27022243
0.090909004,0.12704754,0.27022243
0.090909004,0.12704754,0.27022243
0.090909004,0.12704754,0.27022243
0.090909004,0.12171435,0.27022243
0.090909004,0.11638093,0.27022243
0.090909004,0.111047745,0.27022243
0.090909004,0.111047745,0.27022243
0.10599995,0.12704754,0.27377772
0.10599995,0.12704754,0.27377772
0.10599995,0.12704754,0.27377772
0.10096955,0.12704754,0.2725923
0.0959394,0.12704754,0.27140737
0.090909004,0.12704754,0.27022243
0.10599995,0.12704754,0.27377772
0.10599995,0.14285707,0.27377772
0.10599995,0.14285707,0.27377772
0.10599995,0.14285707,0.27377772
0.10599995,0.14285707,0.2725923
0.10599995,0.14285707,0.27140737
0.10599995,0.14285707,0.27022243
0.090909004,0.12704754,0.3111112
0.090909004,0.12704754,0.3146665
0.10599995,0.14285707,0.23688865
0.10599995,0.14285707,0.23688865
0.10599995,0.14285707,0.24918532
0.10599995,0.14285707,0.26148152
0.10599995,0.14285707,0.27377772
0.10599995,0.14285707,0.23333335
0.10599995,0.14285707,0.23333335
0.13636374,0.14285707,0.23333335
0.13636374,0.14285707,0.23333335
0.1262424,0.14285707,0.23333335
0.11612129,0.14285707,0.23333335
0.10599995,0.14285707,0.23333335
0.10599995,0.14285707,0.23333335
0.10599995,0.14285707,0.23333335
0.10599995,0.14285707,0.23333335
0.10599995,0.14285707,0.23333335
0.10599995,0.14285707,0.23333335
0.10599995,0.14285707,0.23333335
0.10599995,0.14285707,0.23333335
0.10599995,0.12704754,0.23333335
0.10599995,0.12704754,0.23333335
0.10599995,0.12704754,0.23333335
0.10599995,0.12704754,0.23333335
0.10599995,0.13231754,0.23333335
0.10599995,0.13758731,0.23333335
0.10599995,0.14285707,0.23333335
0.10599995,0.12704754,0.23333335
0.1212728,0.12704754,0.23333335
0.1212728,0.12704754,0.23333335
0.1212728,0.12704754,0.23333335
0.11618185,0.13231754,0.23333335
0.1110909,0.13758731,0.23333335
0.10599995,0.14285707,0.23333335
0.10599995,0.12704754,0.23333335
0.10599995,0.12704754,0.23333335
0.1212728,0.12704754,0.23333335
0.1212728,0.12704754,0.23333335
0.11618185,0.13231754,0.23333335
0.1110909,0.13758731,0.23333335
0.10599995,0.14285707,0.23333335
0.10599995,0.14285707,0.23333335
0.10599995,0.09523821,0.22933316
0.10599995,0.09523821,0.22933316
0.10599995,0.09523821,0.22933316
0.10599995,0.111111164,0.23066688
0.10599995,0.12698412,0.23200011
0.10599995,0.14285707,0.23333335
0.10599995,0.14285707,0.23333335
0.10599995,0.14285707,0.23333335
0.090909004,0.111047745,0.23333335
0.090909004,0.111047745,0.23333335
0.0959394,0.121650934,0.23333335
0.10096955,0.13225389,0.23333335
0.10599995,0.14285707,0.23333335
0.10599995,0.14285707,0.23333335
0.1212728,0.14285707,0.23333335
0.10599995,0.111047745,0.23333335
0.10599995,0.111047745,0.23333335
0.10599995,0.121650934,0.23333335
0.10599995,0.13225389,0.23333335
0.10599995,0.14285707,0.23333335
0.10599995,0.14285707,0.23333335
0.1394546,0.14285707,0.23333335
0.10599995,0.111047745,0.23333335
0.10599995,0.111047745,0.23333335
0.10599995,0.121650934,0.23333335
0.10599995,0.13225389,0.23333335
0.10599995,0.14285707,0.23333335
0.10599995,0.14285707,0.23333335
0.1212728,0.14285707,0.23333335
0.10599995,0.111047745,0.23333335
0.10599995,0.111047745,0.23333335
0.1110909,0.111047745,0.23333335
0.11618185,0.111047745,0.23333335
0.1212728,0.111047745,0.23333335
0.1212728,0.14285707,0.23333335
0.1212728,0.14285707,0.23333335
0.1212728,0.14285707,0.23333335
0.1212728,0.14285707,0.23333335
0.1212728,0.14812708,0.23333335
0.1212728,0.15339684,0.23333335
0.1212728,0.15866661,0.23333335
0.1212728,0.14285707,0.23333335
0.1212728,0.14285707,0.23333335
0.1212728,0.14285707,0.23333335
0.13636374,0.15866661,0.23333335
0.13636374,0.15866661,0.23333335
0.13636374,0.15866661,0.23333335
0.13636374,0.15866661,0.23333335
0.13636374,0.15866661,0.23333335
0.13636374,0.15866661,0.23333335
0.13636374,0.15866661,0.23333335
0.13636374,0.15866661,0.23333335
0.13636374,0.16400003,0.23333335
0.13636374,0.16933346,0.23333335
0.13636374,0.17466664,0.23333335
0.13636374,0.15866661,0.23333335
0.13636374,0.15866661,0.23333335
0.18181825,0.15866661,0.23333335
0.19690919,0.19047618,0.23333335
0.19690919,0.17987299,0.23333335
0.19690919,0.16927004,0.23333335
0.19690919,0.15866661,0.23333335
0.19690919,0.15866661,0.23333335
0.19690919,0.19047618,0.23333335
0.19690919,0.19047618,0.23333335
0.19690919,0.19047618,0.23333335
0.19690919,0.17987299,0.23333335
0.19690919,0.16927004,0.23333335
0.19690919,0.15866661,0.23333335
0.19690919,0.15866661,0.23333335
0.19690919,0.20628572,0.23333335
0.19690919,0.20628572,0.23333335
0.19690919,0.20628572,0.23333335
0.19690919,0.20628572,0.23333335
0.19690919,0.20628572,0.23333335
0.19690919,0.20628572,0.23333335
0.19690919,0.20628572,0.23333335
0.19690919,0.20628572,0.23333335
0.2121818,0.23809528,0.23333335
0.2121818,0.23809528,0.23333335
0.2121818,0.23809528,0.23333335
0.2121818,0.23809528,0.23333335
0.2121818,0.23809528,0.23333335
0.2121818,0.23809528,0.23333335
0.2121818,0.23809528,0.23333335
0.2121818,0.23809528,0.23333335
0.2121818,0.23809528,0.23333335
0.2172122,0.23809528,0.23333335
0.22224236,0.23809528,0.23333335
0.22727275,0.23809528,0.23333335
0.24236369,0.23809528,0.23333335
0.24236369,0.26990485,0.45911098
0.2576363,0.31752396,0.45911098
0.2576363,0.31752396,0.45911098
0.2475152,0.29104757,0.38385177
0.2373941,0.26457143,0.30859256
0.22727275,0.23809528,0.23333335
0.2576363,0.2857144,0.23333335
0.2576363,0.2857144,0.23333335
0.2576363,0.2857144,0.23333335
0.2576363,0.2857144,0.22933316
0.2626667,0.29098415,0.22770333
0.26769686,0.29625392,0.22607398
0.27272725,0.30152392,0.22444463
0.27272725,0.30152392,0.22444463
0.27272725,0.30152392,0.22444463
0.27272725,0.30152392,0.22933316
0.29090905,0.31428576,0.22933316
0.28484845,0.3100319,0.22933316
0.27878785,0.3057778,0.22933316
0.27272725,0.30152392,0.22933316
0.27272725,0.30152392,0.22933316
0.2878182,0.30152392,0.22933316
0.30309105,0.30152392,0.22933316
0.30309105,0.31752396,0.22933316
0.30309105,0.31752396,0.22933316
0.30309105,0.31752396,0.22933316
0.30309105,0.31752396,0.22933316
0.30309105,0.3967619,0.7222221
0.30309105,0.3967619,0.7222221
0.30309105,0.31752396,0.42222238
0.30309105,0.31752396,0.42222238
0.30309105,0.31752396,0.3592589
0.30309105,0.31752396,0.29629636
0.30309105,0.31752396,0.23333335
0.30309105,0.31752396,0.23333335
